,발생시간,메세지,경도,위도,고속도로,콘존ID,방향
4814,2016-03-13,경부고속도로 죽전휴게소->서울요금소 (서울 방향) 3차로 승용차 관련사고 처리 중 정체 -,127.10355333588,37.338045004038,경부고속도로,"['0010CZS470', '0010CZE470', 3.023943510792297, 3.023943510792297]",0
4820,2016-03-13,경부고속도로 오산나들목->동탄분기점 (서울 방향) 1차로 승용차 관련사고 처리 중 정체 -,127.08331227629,37.1472036501783,경부고속도로,"['0010CZS470', '0010CZE470', 15.97505444112417, 15.97505444112417]",0
4821,2016-03-13,경부고속도로 부산방향(하행선)검단졸음쉼터 부근 1차로 차대차 추돌 후방 약2km지정체 -,128.614455640934,35.9159931446584,경부고속도로,"['0010CZS470', '0010CZE470', 195.60003929143843, 195.60003929143843]",0
4824,2016-03-14,경부고속도로 농서교차로->기흥tg 접촉사고 후미20m정체 -,127.099272190321,37.2186529415856,경부고속도로,"['0010CZS470', '0010CZE470', 11.04041521250637, 11.04041521250637]",0
4832,2016-03-14,경부고속도로 건천나들목에서 영천 나들목 방향  임포 부근 85k지점 시설물 공사중  지체(사고주의) -,129.006799062991,35.917051309573,경부고속도로,"['0010CZS470', '0010CZE470', 234.30089187346982, 234.30089187346982]",0
4834,2016-03-15,경부고속도로 서울방면 기흥동탄IC  출구 램프  승용 단독사고,127.10121075272,37.2217876583339,경부고속도로,"['0010CZS470', '0010CZE470', 10.82403246578474, 10.82403246578474]",0
4835,2016-03-15,경부고속도로 대전방면 401k  4.5차로 차단 교통사고,127.103243211481,37.3439748437167,경부고속도로,"['0010CZS470', '0010CZE470', 2.625904680253524, 2.625904680253524]",0
4841,2016-03-15,경부고속도로 서울 방향 내남간이정류장 지난 추월로에 소나무가 떨어져 있음. 후방 지체. 경부고속도로 서울 방향 내남간이정류장 지난 추월로에 소나무가 떨어져 있음.,129.053609886485,35.3856215438378,경부고속도로,"['0010CZS470', '0010CZE470', 256.49284139781264, 256.49284139781264]",0
4842,2016-03-15,경부고속도로 (한남대교방향)양재IC->서초IC 3차로 승용차관련교통사고 정체 주의운전 -,127.033258545061,37.4704401332985,경부고속도로,"['0010CZS510', '0010CZE510', 0.09611285211210815, 0.09611285211210815]",0
4848,2016-03-15,경부고속도로 농서동->기흥tg 접촉사고 후미30m정체 -,127.104642116629,37.2415107330436,경부고속도로,"['0010CZS470', '0010CZE470', 9.500574879374236, 9.500574879374236]",0
4851,2016-03-16,경부고속도로 왜관나들목에서 칠곡 나들목 방향 왜관 나들목 지난 지점 차량 사고  지체(사고주의) -,128.43714499594,35.9739479740263,경부고속도로,"['0010CZS470', '0010CZE470', 176.66253017984857, 176.66253017984857]",0
4852,2016-03-16,경부고속도로 (부산방향)214.3km 총 3차로 중 3차로 차단 차선도색(추풍령졸음쉼터) 후미지정체예상 -,127.989018602454,36.210885535881,경부고속도로,"['0010CZS470', '0010CZE470', 126.5341835000611, 126.5341835000611]",0
4858,2016-03-16,경부고속도로 죽전휴게소->서울요금소 (서울 방향) 23차로 버스 관련사고 처리 중 정체 -,127.103591505088,37.3371292318361,경부고속도로,"['0010CZS470', '0010CZE470', 3.085426883319439, 3.085426883319439]",0
4867,2016-03-16,경부고속도로 한남방향 반포나들목에서 잠원나들목 2차로  승용차관련 추돌사고  후미정체 주의운행  -,127.017208189918,37.5182070863731,경부고속도로,"['0010CZS522', '0010CZE522', 0.1895134725144893, 0.1895134725144893]",0
4869,2016-03-17,경부고속도로 농서교차로->기흥tg 접촉사고 후미20m정체 -,127.103177872766,37.2252954190364,경부고속도로,"['0010CZS470', '0010CZE470', 10.586743469288086, 10.586743469288086]",0
4871,2016-03-17,경부고속도로 기흥->죽전 접촉사고 후미30m정체 -,127.104641714175,37.2557723712487,경부고속도로,"['0010CZS470', '0010CZE470', 8.544061080005013, 8.544061080005013]",0
4876,2016-03-17,경부고속도로 기흥->동탄 접촉사고 후미20m정체 -,127.106839352849,37.2349660481825,경부고속도로,"['0010CZS470', '0010CZE470', 9.946749048930721, 9.946749048930721]",0
4878,2016-03-17,경부고속도로 서울방향 314km 총3차로중 2차로 교통사고 후방정체예상 -,127.355765262126,36.6918142333944,경부고속도로,"['0010CZS470', '0010CZE470', 54.32885950217887, 54.32885950217887]",0
4889,2016-03-18,경부고속도로  경부고속도로 부산방면 170km 고장차량 정차로 30미터 정체  -,128.378881894156,36.0705184217294,경부고속도로,"['0010CZS470', '0010CZE470', 167.63236904790722, 167.63236904790722]",0
4892,2016-03-18,경부고속도로  경부고속도로 서울방면 172km 타이어낙하물로 40미터 정체  -,128.350746046468,36.12503744207,경부고속도로,"['0010CZS470', '0010CZE470', 163.0006433860181, 163.0006433860181]",0
4895,2016-03-18,경부고속도로 흥덕->기흥tg 접촉사고 후미20m정체 -,127.105374483698,37.2409246515232,경부고속도로,"['0010CZS470', '0010CZE470', 9.541689095667596, 9.541689095667596]",0
4896,2016-03-18,경부고속도로 (양재초교사거리)청계산입구역->양재IC 승용차간교통사고 지체 주의운전 -,127.041589277213,37.461734337936,경부고속도로,"['0010CZS505', '0010CZE505', 0.35563384252418867, 0.35563384252418867]",0
4898,2016-03-18,경부고속도로 부산 방향 구서나들목 지점에  승용차 3대 추돌 사고로  서행 -,129.097770540002,35.2510168057702,경부고속도로,"['0010CZS470', '0010CZE470', 265.6604446855826, 265.6604446855826]",0
4899,2016-03-18,경부고속도로 부산요금소 지나 - 번영로 도심 방향 구서나들목  승용차 3대 추돌 사고로  서행 -,129.099822589432,35.2533673368273,경부고속도로,"['0010CZS470', '0010CZE470', 265.76411095843906, 265.76411095843906]",0
4906,2016-03-18,경부고속도로 신갈->동탄 접촉사고 후미20m정체 -,127.106595224982,37.2353567736016,경부고속도로,"['0010CZS470', '0010CZE470', 9.91945953578317, 9.91945953578317]",0
4908,2016-03-18,경부고속도로 기흥동탄나들목→기흥나들목 (서울방향) (2차로)승용차관련 사고처리중ㅇ 후미 지체 -,127.099949426194,37.2205534235279,경부고속도로,"['0010CZS470', '0010CZE470', 10.910377846360353, 10.910377846360353]",0
4910,2016-03-18,경부고속도로 기흥->흥덕 접촉사고 후미20m정체 -,127.103176571788,37.2714015370577,경부고속도로,"['0010CZS470', '0010CZE470', 7.494011101555148, 7.494011101555148]",0
4917,2016-03-18,경부고속도로 서울방향 서초나들목에서 반포나들목 하위차로  승용차관련 추돌사고  후미지체 주의운행  -,127.024952171845,37.4864604408209,경부고속도로,"['0010CZS520', '0010CZE520', 0.307366455465081, 0.307366455465081]",0
4918,2016-03-18,경부고속도로 서울방향 양재나들목에서 서초나들목 2차로  승용차 고장차량  후미정체 주의운행  -,127.037128067097,37.4663563976091,경부고속도로,"['0010CZS510', '0010CZE510', 0.41377079593232335, 0.41377079593232335]",0
4919,2016-03-18,경부고속도로 기흥나들목->수원신갈나들목 (서울 방향) 5차로 승용차 관련사고 처리 중 지체 -,127.106566820278,37.2293584262131,경부고속도로,"['0010CZS470', '0010CZE470', 10.321435447030462, 10.321435447030462]",0
4927,2016-03-19,경부고속도로 부산방향 275km 갓길 차량고장 지정체 예상 -,127.420818365174,36.3931745093935,경부고속도로,"['0010CZS470', '0010CZE470', 75.42632946569239, 75.42632946569239]",0
4931,2016-03-19,경부고속도로 (판교방향)서초IC->양재IC 5차로 승용차간 추돌사고 정체 주의운행 -,127.03252191824,37.4707830897874,경부고속도로,"['0010CZS510', '0010CZE510', 0.17959247393637112, 0.17959247393637112]",0
4932,2016-03-19,경부고속도로 (판교방향) 서초IC->양재IC 5차로 화물차-승용차 추돌사고 지체 주의운행 -,127.037164542442,37.4658979712497,경부고속도로,"['0010CZS510', '0010CZE510', 0.434456025188961, 0.434456025188961]",0
4935,2016-03-19,경부고속도로 하행선 부산방향 3.4차로 차대차추돌 후방 지체없으나 운전에 주의 -,128.412406155288,36.0310495360372,경부고속도로,"['0010CZS470', '0010CZE470', 172.23648179264018, 172.23648179264018]",0
4940,2016-03-20,경부고속도로 부산방향 89.8k지점 2차로 고장차량 지체(사고위험) -,129.008275234202,35.9117599689709,경부고속도로,"['0010CZS470', '0010CZE470', 234.60547140998966, 234.60547140998966]",0
4941,2016-03-20,경부고속도로 (양재방향) 한남IC->잠원IC 1.2차로 버스-승용차 추돌사고 정체 주의운행 -,127.017069183239,37.5185606419513,경부고속도로,"['0010CZS522', '0010CZE522', 0.19587220307878467, 0.19587220307878467]",0
4942,2016-03-20,경부고속도로 (부산방향) 241km 총2차로중 갓길 차량고장 후미정체예상  -,127.800191954606,36.2804809566561,경부고속도로,"['0010CZS470', '0010CZE470', 107.54038478558499, 107.54038478558499]",0
4943,2016-03-20,경부고속도로 서울방향 99.6k지점 갓길 승용차 추돌교통사고 지체 -,128.912500530811,35.9028999032841,경부고속도로,"['0010CZS470', '0010CZE470', 225.26105524383385, 225.26105524383385]",0
4946,2016-03-21,경부고속도로 서천->기흥tg 접촉사고 후미20M정체 -,127.105862791786,37.2382872340494,경부고속도로,"['0010CZS470', '0010CZE470', 9.720114444240059, 9.720114444240059]",0
4953,2016-03-21,경부고속도로 서울방향 사고 지정체 -,129.192285793658,35.7792482424947,경부고속도로,"['0010CZS470', '0010CZE470', 257.07740019292123, 257.07740019292123]",0
4954,2016-03-21,경부고속도로 언양휴게소에서 경주나들목 방향 경주휴게소 부근 차량 사고  지체(주의운전) -,129.194291155477,35.7248080743937,경부고속도로,"['0010CZS470', '0010CZE470', 258.9018863078617, 258.9018863078617]",0
4955,2016-03-21,경부고속도로 바로교삼거리->기흥장례식장 접촉사고 후미20정체 -,127.104763767081,37.2559677383551,경부고속도로,"['0010CZS470', '0010CZE470', 8.53123773718447, 8.53123773718447]",0
4966,2016-03-21,경부고속도로 (서울방향)258km 총3차로 중 갓길 차량고장 후미정체예상 -,127.498949351133,36.3514907592658,경부고속도로,"['0010CZS470', '0010CZE470', 82.2728328262787, 82.2728328262787]",0
4967,2016-03-21,경부고속도로 (서울방향)341km 총4차로중 1차로 사고 후미정체예상 -,127.174016227858,36.8328645338343,경부고속도로,"['0010CZS470', '0010CZE470', 37.770677868690726, 37.770677868690726]",0
4969,2016-03-22,경부고속도로 수원->흥덕 접촉사고 후미20m정체 -,127.104764064818,37.2454180334115,경부고속도로,"['0010CZS470', '0010CZE470', 9.238773074259637, 9.238773074259637]",0
4974,2016-03-22,경부고속도로 서천->기흥tg 접촉사고 후미20m정체 -,127.104031777672,37.2431713237616,경부고속도로,"['0010CZS470', '0010CZE470', 9.388211773908376, 9.388211773908376]",0
4985,2016-03-22,경부고속도로 한남방향 서초나들목->반포나들목 3개차로 승용차관련 3중 추돌사고 정체 -,127.01961766428,37.5005627028878,경부고속도로,"['0010CZS521', '0010CZE521', 0.28672837279370966, 0.28672837279370966]",0
4986,2016-03-22,경부고속도로 한남방향 서초나들목->반포나들목 2차로 승용차관련 3중추돌사고 정체 -,127.025171742581,37.4857272859833,경부고속도로,"['0010CZS510', '0010CZE510', 0.3141813228839156, 0.3141813228839156]",0
4995,2016-03-22,경부고속도로 (판교방향) 양재IC->만남의광장 앞 승용차간 추돌사고 지체 -,127.042687842944,37.4603179626507,경부고속도로,"['0010CZS505', '0010CZE505', 0.20225741932424698, 0.20225741932424698]",0
4996,2016-03-22,경부고속도로 (판교방향) 양재IC->만남의광장 앞 승용차간 추돌사고 지체 -,127.042717907041,37.4602488352815,경부고속도로,"['0010CZS505', '0010CZE505', 0.19714860673841095, 0.19714860673841095]",0
5001,2016-03-23,경부고속도로 서울 방향  건천휴게소 못 간 지점 추월로에 승용차 고장으로 서 있음. 후방 지체. 경부고속도로 서울 방향 건천휴게소 못 간 지점 추월로에 승용차 고장으로 서 있음.,129.058112630136,35.3954522886289,경부고속도로,"['0010CZS470', '0010CZE470', 256.56128813660706, 256.56128813660706]",0
5002,2016-03-23,경부고속도로 서울 방향 건천휴게소 못 간 지점 추월로에 승용차 고장으로 서 있음.  후방 지체. 경부고속도로 서울 방향 건천휴게소 못 간 지점 추월로에 승용차 고장으로 서 있음.,129.068608867202,35.4248550042307,경부고속도로,"['0010CZS470', '0010CZE470', 256.4980637357351, 256.4980637357351]",0
5010,2016-03-23,경부고속도로 기흥나들목 2km 못 간 지점 (서울 방향) 2차로 승용차 간 추돌사고 처리 중 정체 -,127.103805349271,37.2257807564716,경부고속도로,"['0010CZS470', '0010CZE470', 10.554485355614267, 10.554485355614267]",0
5022,2016-03-24,경부고속도로 (판교방향)서초IC->양재IC 4차로 승용차고장 정체 주의운행 -,127.0267433828,37.4808554037032,경부고속도로,"['0010CZS510', '0010CZE510', 0.05680411706891938, 0.05680411706891938]",0
5028,2016-03-24,경부고속도로 부산방향 355km 총5차로중 12차로 교통사고 후미지정체예상 -,127.171449232911,36.9682524359398,경부고속도로,"['0010CZS470', '0010CZE470', 28.866405312113432, 28.866405312113432]",0
5034,2016-03-24,경부고속도로 기흥->동탄 접촉사고 후미20m정체 -,127.107327696733,37.2310587587617,경부고속도로,"['0010CZS470', '0010CZE470', 10.211002567157998, 10.211002567157998]",0
5038,2016-03-24,경부고속도로 (판교방향) 서초IC->양재IC 3차로 고장차량 정체 주의운전 -,127.0291084365,37.474786926062,경부고속도로,"['0010CZS510', '0010CZE510', 0.5392867235040508, 0.5392867235040508]",0
5046,2016-03-25,경부고속도로 서울요금소→신갈분기점 부산방면 1차로 버스관련사고 처리중 주의운전 -,127.103594786155,37.2853586897142,경부고속도로,"['0010CZS470', '0010CZE470', 6.557970579480629, 6.557970579480629]",0
5048,2016-03-25,경부고속도로 한남방향 서초IC 3차로 고장차량 후미 정체 -,127.026615355156,37.4816129808066,경부고속도로,"['0010CZS510', '0010CZE510', 0.005049946068131348, 0.005049946068131348]",0
5049,2016-03-25,경부고속도로 흥덕->동탄 접촉사고 후미20m정체 -,127.104642075294,37.2429759698583,경부고속도로,"['0010CZS470', '0010CZE470', 9.402301484654881, 9.402301484654881]",0
5050,2016-03-25,경부고속도로 부산방향 1차로 승용차량 추돌사고 1km 정체 -,129.141279348376,35.8182898393324,경부고속도로,"['0010CZS470', '0010CZE470', 250.7788374538697, 250.7788374538697]",0
5065,2016-03-25,경부고속도로 한남방향 서초나들목->반포나들목 승용차관련 3중추돌사고 지체 -,127.021262608307,37.4963382432911,경부고속도로,"['0010CZS520', '0010CZE520', 0.47104670598134224, 0.47104670598134224]",0
5069,2016-03-26,경부고속도로 경산ic 램프구간 부산방면에서 경산tg로 진입하는 곳 탱크로리 화물차량 고장으로 램프구간 정차 1개차로 램프구간 전면 차단 후방 400미터 지정체 발생 -,128.786008031552,35.8780734031447,경부고속도로,"['0010CZS470', '0010CZE470', 213.53888523381679, 213.53888523381679]",0
