,LINK_ID,F_NODE,T_NODE,ROAD_USE,LANES,ROAD_RANK,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,ROAD_TYPE,ROAD_NO,TMPID,UPLOAD_ID,SOSFNODEID,SOSTNODEID,SHAPE_STLe
7527,3600448700,3600185100,3600184900,0,2.0,101,경부고속도로,0,101,60.0,5,0.0,0.0,,geostoryco,5,60170,360,003,1,TMPID20180623201667,geostoryco20180720182138,TMPID20180626160503,TMPID20180626160501,54.5480350151
7528,3600448800,3600009801,3600184600,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,360,000,1,TMPID20180627005002,geostoryco20180720182138,,TMPID20180626044101,1846.20644184
7529,3600448900,3600009000,3600184800,0,2.0,101,경부고속도로,0,101,40.0,5,0.0,0.0,,geostoryco,5,60170,360,000,1,TMPID20180623201603,geostoryco20180720182138,,TMPID20180625110391,332.377119319
7530,3600020502,1510003100,3600008900,0,4.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,분할전ID_3600020501,geostoryco,5,60170,151,000,1,,geostoryco20180720182138,,,6030.99649244
7531,3600020603,3600008900,1510003100,0,4.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,분할전ID_3600020601,geostoryco,5,60170,151,000,1,,geostoryco20180720182138,,,6018.42638991
7532,3600020503,3600008900,3600184500,0,4.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,분할전ID_3600020501,geostoryco,5,60170,360,000,1,,geostoryco20180720182138,,TMPID20180625110395,2460.91618998
7533,3600020602,3600009900,3600008900,0,4.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,분할전ID_3600020601,geostoryco,5,60170,151,000,1,,geostoryco20180720182138,,,2320.16328153
7574,1540117101,3690016000,3690163200,0,4.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,분할전ID_1540117100,geostoryco,5,60170,157,000,1,,geostoryco20180723103156,,TMPID20180625110409,7851.73674124
7575,1540117105,3690163300,1540001000,0,4.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,분할전ID_1540117100,geostoryco,5,60170,154,000,1,,geostoryco20180723103156,TMPID20180625110408,,2104.45139283
7576,1540117001,1540001000,3690163300,0,4.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,분할전ID_1540117000,geostoryco,5,60170,154,000,1,,geostoryco20180723103156,,TMPID20180625110408,2099.31221469
7577,1540117005,3690163200,3690016000,0,4.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,분할전ID_1540117000,geostoryco,5,60170,157,000,1,,geostoryco20180723103156,TMPID20180625110409,,7838.44167792
7578,1540117004,3690163300,3690163200,0,4.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,분할전ID_1540117000,geostoryco,5,60170,369,001,1,,geostoryco20180723103156,TMPID20180625110408,TMPID20180625110409,128.876579386
7579,1540117102,3690163200,3690163300,0,4.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,분할전ID_1540117100,geostoryco,5,60170,369,001,1,,geostoryco20180723103156,TMPID20180625110409,TMPID20180625110408,132.108284545
7646,3530031400,3530110600,3530014200,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,430.0,,geostoryco,5,60170,353,000,1,,geostoryco20180724133636,TMPID20180625110446,,666.724719938
7647,3530032100,3530110500,3530014300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,,geostoryco20180724133636,TMPID20180625110445,,598.015876022
7648,3530031800,3530014200,3530014400,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,430.0,,geostoryco,5,60170,353,000,1,,geostoryco20180724133636,,,834.410807993
7649,3530032200,3530110600,3530110400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,,geostoryco20180724133636,TMPID20180625110446,TMPID20180625110447,368.072591276
7650,3530031700,3530110500,3530014200,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,,geostoryco20180724133636,TMPID20180625110445,,370.036251327
7651,3530054700,3530023400,3530023600,0,1.0,101,경부고속도로,0,101,40.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,,geostoryco20180724133636,,,750.818376586
7652,3530054800,3530023600,3530023500,0,1.0,101,경부고속도로,0,101,40.0,5,0.0,450.0,,geostoryco,5,60170,353,000,1,,geostoryco20180724133636,,,980.151922233
7653,3530054900,3530023500,3530023600,0,1.0,101,경부고속도로,0,101,40.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,,geostoryco20180724133636,,,347.560623018
7654,3530055000,3530023600,3530023400,0,1.0,101,경부고속도로,0,101,40.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,,geostoryco20180724133636,,,545.906728674
7655,3530025702,3530014300,3530111100,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,280.0,,geostoryco,5,60170,353,000,1,,geostoryco20180724133636,,TMPID20180625110435,3222.60026776
7656,3530025804,3530111100,3530110600,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,280.0,,geostoryco,5,60170,353,000,1,,geostoryco20180724133636,TMPID20180625110435,TMPID20180625110446,3612.06126451
7657,3530025703,3530023400,3530023500,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,450.0,,geostoryco,5,60170,353,000,1,,geostoryco20180724133636,,,649.294425322
7658,3530025803,3530023500,3530023400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,450.0,,geostoryco,5,60170,353,000,1,,geostoryco20180724133636,,,649.197166146
7659,2760275500,2760047000,2760148200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202472,geostoryco20180724133636,,TMPID20180625110590,3430.37823813
7660,2760275600,2760148200,2760047000,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202515,geostoryco20180724133636,TMPID20180625110590,,3425.51472381
7661,2760276300,2760148200,2760148400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,003,1,TMPID20180623202526,geostoryco20180724133636,TMPID20180625110590,TMPID20180625110589,239.997519715
7662,2760276400,2760148400,2760148200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,003,1,TMPID20180623202482,geostoryco20180724133636,TMPID20180625110589,TMPID20180625110590,242.17150945
7663,2760277400,2760148400,2760148900,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202471,geostoryco20180724133636,TMPID20180625110589,TMPID20180625110587,564.684566051
7664,2760277500,2760148900,2760148400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202514,geostoryco20180724133636,TMPID20180625110587,TMPID20180625110589,564.447353552
7665,2760278100,2760149000,2760148900,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202513,geostoryco20180724133636,TMPID20180625110581,TMPID20180625110587,507.742225605
7666,2760278200,2760148900,2760149100,0,3.0,101,경부고속도로,0,101,30.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202527,geostoryco20180724133636,TMPID20180625110587,TMPID20180625110579,661.625099216
7667,2760278300,2760149100,2760148900,0,1.0,101,경부고속도로,0,101,30.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202444,geostoryco20180724133636,TMPID20180625110579,TMPID20180625110587,818.764797989
7668,2760278400,2760149000,2760149100,0,1.0,101,경부고속도로,0,101,30.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202488,geostoryco20180724133636,TMPID20180625110581,TMPID20180625110579,650.924293885
7669,2760278500,2760148900,2760149200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,480.0,,geostoryco,5,60170,276,000,1,TMPID20180623202481,geostoryco20180724133636,TMPID20180625110587,TMPID20180625110577,961.006024335
7670,2760278600,2760149200,2760149000,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,480.0,,geostoryco,5,60170,276,000,1,TMPID20180623202566,geostoryco20180724133636,TMPID20180625110577,TMPID20180625110581,445.752804601
7671,2760278700,2760149100,2760149400,0,3.0,101,경부고속도로,0,101,30.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202554,geostoryco20180724133636,TMPID20180625110579,TMPID20180625110567,1009.91154417
7672,2760278800,2760149400,2760149100,0,3.0,101,경부고속도로,0,101,30.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202555,geostoryco20180724133636,TMPID20180625110567,TMPID20180625110579,997.464588964
7673,2760278900,2760149200,2760149300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,480.0,,geostoryco,5,60170,276,004,1,TMPID20180623202519,geostoryco20180724133636,TMPID20180625110577,TMPID20180625110573,427.192281794
7674,2760279000,2760149300,2760149200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,480.0,,geostoryco,5,60170,276,004,1,TMPID20180623202476,geostoryco20180724133636,TMPID20180625110573,TMPID20180625110577,421.735690308
7675,2760279100,2760149300,2760149500,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,480.0,,geostoryco,5,60170,276,000,1,TMPID20180623202575,geostoryco20180724133636,TMPID20180625110573,TMPID20180625110571,93.7518250966
7676,2760279200,2760149500,2760149300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,480.0,,geostoryco,5,60170,276,000,1,TMPID20180623202573,geostoryco20180724133636,TMPID20180625110571,TMPID20180625110573,100.284985879
7677,2760279400,2760149600,2760149400,0,2.0,101,경부고속도로,0,101,30.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180716153408,geostoryco20180724133636,TMPID20180716153301,TMPID20180625110567,113.268639705
7678,2760279500,2760149400,2760149800,0,2.0,101,경부고속도로,0,101,30.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202462,geostoryco20180724133636,TMPID20180625110567,TMPID20180625110569,488.317731357
7679,2760279600,2760149500,2760149700,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,003,1,TMPID20180623202574,geostoryco20180724133636,TMPID20180625110571,TMPID20180625110570,120.529403116
7680,2760279700,2760149700,2760149500,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,003,1,TMPID20180623202576,geostoryco20180724133636,TMPID20180625110570,TMPID20180625110571,122.359486827
7681,2760279800,2760149700,2760149800,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202577,geostoryco20180724133636,TMPID20180625110570,TMPID20180625110569,128.142852907
7682,2760280100,2760149900,2760149700,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202578,geostoryco20180724133636,TMPID20180625110565,TMPID20180625110570,544.193316298
7683,2760280200,2760149800,2760149900,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202512,geostoryco20180724133636,TMPID20180625110569,TMPID20180625110565,419.865269028
7684,2760280300,2760149900,2760150000,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,003,1,TMPID20180623202480,geostoryco20180724133636,TMPID20180625110565,TMPID20180625110564,56.6492985863
7685,2760280400,2760150000,2760149900,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,003,1,TMPID20180623202525,geostoryco20180724133636,TMPID20180625110564,TMPID20180625110565,58.0813532512
7686,2760280700,2760150000,2760150100,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180626151302,geostoryco20180724133636,TMPID20180625110564,TMPID20180625182302,1205.76384148
7687,2760280800,2760150100,2760150000,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180626151503,geostoryco20180724133636,TMPID20180625182302,TMPID20180625110564,1206.23853119
7688,2760280900,2760150100,2760150200,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,003,1,TMPID20180626151303,geostoryco20180724133636,TMPID20180625182302,TMPID20180625182301,101.728874382
7689,2760281000,2760150200,2760150100,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,003,1,TMPID20180626151502,geostoryco20180724133636,TMPID20180625182301,TMPID20180625182302,100.776596641
7690,2760281100,2760150200,2760150300,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180626151301,geostoryco20180724133636,TMPID20180625182301,TMPID20180625110562,5704.01666376
7691,2760281200,2760150300,2760150200,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180626151501,geostoryco20180724133636,TMPID20180625110562,TMPID20180625182301,5708.56576421
7692,2760281300,2760150300,2760150400,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,450.0,,geostoryco,5,60170,276,003,1,TMPID20180623202506,geostoryco20180724133636,TMPID20180625110562,TMPID20180625110559,530.857015
7693,2760281400,2760150400,2760150300,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,450.0,,geostoryco,5,60170,276,003,1,TMPID20180623202461,geostoryco20180724133636,TMPID20180625110559,TMPID20180625110562,516.506174279
7694,2760281500,2760150400,2760150500,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,450.0,,geostoryco,5,60170,276,000,1,TMPID20180623202496,geostoryco20180724133636,TMPID20180625110559,TMPID20180625110560,41.2896992039
7695,2760281600,2760150500,2760150400,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,450.0,,geostoryco,5,60170,276,000,1,TMPID20180623202451,geostoryco20180724133636,TMPID20180625110560,TMPID20180625110559,45.4755376647
7696,2760281700,2760150500,2760150600,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,450.0,,geostoryco,5,60170,276,004,1,TMPID20180626151701,geostoryco20180724133636,TMPID20180625110560,TMPID20180625110557,659.775210844
7697,2760281800,2760150600,2760150500,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,450.0,,geostoryco,5,60170,276,004,1,TMPID20180626151603,geostoryco20180724133636,TMPID20180625110557,TMPID20180625110560,647.368035175
7698,2760281900,2760150600,2760150700,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,450.0,,geostoryco,5,60170,276,004,1,TMPID20180626151702,geostoryco20180724133636,TMPID20180625110557,TMPID20180625110555,103.281956008
7699,2760282000,2760150700,2760150600,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,450.0,,geostoryco,5,60170,276,004,1,TMPID20180626151604,geostoryco20180724133636,TMPID20180625110555,TMPID20180625110557,106.074438815
7700,2760282100,2760150700,2760150800,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,450.0,,geostoryco,5,60170,276,003,1,TMPID20180623202504,geostoryco20180724133636,TMPID20180625110555,TMPID20180625110547,417.531049303
7701,2760282200,2760150800,2760150700,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,450.0,,geostoryco,5,60170,276,003,1,TMPID20180623202459,geostoryco20180724133636,TMPID20180625110547,TMPID20180625110555,414.896542135
7702,2760282300,2760150800,2760150900,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,450.0,,geostoryco,5,60170,276,000,1,TMPID20180623202494,geostoryco20180724133636,TMPID20180625110547,TMPID20180625110552,1416.41519609
7703,2760282400,2760150900,2760150800,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,450.0,,geostoryco,5,60170,276,000,1,TMPID20180623202492,geostoryco20180724133636,TMPID20180625110552,TMPID20180625110547,1409.14246594
7704,2760282500,2760151000,2760150900,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,003,1,TMPID20180623202505,geostoryco20180724133636,TMPID20180625110553,TMPID20180625110552,68.1430601507
7705,2760282600,2760150900,2760151000,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,003,1,TMPID20180623202460,geostoryco20180724133636,TMPID20180625110552,TMPID20180625110553,70.3648315608
7706,2760282700,2760151000,2760151100,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202495,geostoryco20180724133636,TMPID20180625110553,TMPID20180625110554,1091.04365157
7707,2760282800,2760151100,2760151000,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202450,geostoryco20180724133636,TMPID20180625110554,TMPID20180625110553,1115.94626704
7708,2760282900,2760151100,2760151200,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,004,1,TMPID20180623202501,geostoryco20180724133636,TMPID20180625110554,TMPID20180625110548,205.542414286
7709,2760283000,2760151200,2760151100,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,004,1,TMPID20180623202456,geostoryco20180724133636,TMPID20180625110548,TMPID20180625110554,188.555582811
7710,2760283100,2760151200,2760151300,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202449,geostoryco20180724133636,TMPID20180625110548,TMPID20180625110549,60.0497151431
7711,2760283200,2760151300,2760151200,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202493,geostoryco20180724133636,TMPID20180625110549,TMPID20180625110548,67.6623645878
7712,2760283300,2760151300,2760151400,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,003,1,TMPID20180623202503,geostoryco20180724133636,TMPID20180625110549,TMPID20180625110542,396.606079023
7713,2760283400,2760151400,2760151300,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,003,1,TMPID20180623202458,geostoryco20180724133636,TMPID20180625110542,TMPID20180625110549,414.307903578
7714,2760283500,2760151400,2760151500,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202491,geostoryco20180724133636,TMPID20180625110542,TMPID20180625110541,88.8520210891
7715,2760283600,2760151500,2760151400,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202448,geostoryco20180724133636,TMPID20180625110541,TMPID20180625110542,60.7233209219
7716,2760283700,2760151500,2760151600,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,004,1,TMPID20180623202455,geostoryco20180724133636,TMPID20180625110541,TMPID20180625110531,1573.4330366
7717,2760283800,2760151600,2760151500,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,004,1,TMPID20180623202500,geostoryco20180724133636,TMPID20180625110531,TMPID20180625110541,1583.21581648
7718,2760283900,2760151600,2760151700,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202490,geostoryco20180724133636,TMPID20180625110531,TMPID20180625110530,152.335765416
7719,2760284000,2760151700,2760151600,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202447,geostoryco20180724133636,TMPID20180625110530,TMPID20180625110531,136.507107378
7720,2760284100,2760151700,2760151800,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,004,1,TMPID20180623202499,geostoryco20180724133636,TMPID20180625110530,TMPID20180625110524,821.464196594
7721,2760284200,2760151800,2760151700,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,004,1,TMPID20180623202454,geostoryco20180724133636,TMPID20180625110524,TMPID20180625110530,831.445415357
7722,2760284300,2760151800,2760151900,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202489,geostoryco20180724133636,TMPID20180625110524,TMPID20180625110522,139.781356753
7723,2760284400,2760151900,2760151800,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,000,1,TMPID20180623202446,geostoryco20180724133636,TMPID20180625110522,TMPID20180625110524,136.508776074
7724,2760284500,2760151900,2770101100,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,004,1,TMPID20180623202498,geostoryco20180724133636,TMPID20180625110522,TMPID20180625110521,625.332433504
7725,2760284600,2770101100,2760151900,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,276,004,1,TMPID20180623202453,geostoryco20180724133636,TMPID20180625110521,TMPID20180625110522,628.121962599
7726,2770310600,2770101100,2770101200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202470,geostoryco20180724133636,TMPID20180625110521,TMPID20180625110509,2835.29435159
