,콘존ID,방향,grs80x,grs80y,노선번호,노선명
462,0010CZS080,S,395349.714136,338857.195607,0010,경부선
463,0010CZS080,S,395724.495018,339676.577693,0010,경부선
464,0010CZS080,S,395991.838545,340641.885846,0010,경부선
465,0010CZS080,S,396370.037944,341567.336629,0010,경부선
466,0010CZS080,S,396692.515327,342407.580239,0010,경부선
467,0010CZS080,S,397032.516659,343560.154196,0010,경부선
468,0010CZS080,S,397289.154238,344608.095822,0010,경부선
469,0010CZS080,S,397639.257905,345650.857713,0010,경부선
470,0010CZS080,S,397838.078369,346831.627372,0010,경부선
471,0010CZS080,S,398035.548256,347599.269582,0010,경부선
472,0010CZS085,S,398302.727392,348456.390870,0010,경부선
473,0010CZS085,S,398529.252225,349634.475682,0010,경부선
474,0010CZS085,S,398605.635465,350828.785014,0010,경부선
475,0010CZS085,S,398568.923162,352127.500008,0010,경부선
476,0010CZS085,S,398449.775508,353219.486521,0010,경부선
477,0010CZS085,S,398683.039522,354273.182468,0010,경부선
478,0010CZS085,S,398542.248449,355257.811876,0010,경부선
479,0010CZS085,S,398190.395299,356356.648662,0010,경부선
480,0010CZS085,S,398289.015575,357249.239513,0010,경부선
481,0010CZS085,S,397904.461642,358278.896105,0010,경부선
482,0010CZS090,S,397129.288820,359318.980546,0010,경부선
483,0010CZS090,S,396250.243200,359458.477413,0010,경부선
484,0010CZS090,S,395442.044102,360044.752645,0010,경부선
485,0010CZS090,S,394255.744159,359972.058674,0010,경부선
486,0010CZS090,S,393358.791228,360028.809308,0010,경부선
487,0010CZS090,S,392482.273070,360467.544913,0010,경부선
488,0010CZS090,S,391683.670431,361073.728699,0010,경부선
489,0010CZS090,S,390633.434995,361351.421805,0010,경부선
490,0010CZS090,S,389595.177703,361605.008247,0010,경부선
491,0010CZS090,S,388806.474933,362217.881257,0010,경부선
492,0010CZS100,S,388239.159780,363036.011801,0010,경부선
493,0010CZS100,S,387822.985974,364158.766164,0010,경부선
494,0010CZS100,S,387189.088820,364932.978728,0010,경부선
495,0010CZS100,S,386000.732869,365999.301504,0010,경부선
496,0010CZS100,S,385418.702278,366935.183414,0010,경부선
497,0010CZS100,S,384796.148610,367587.124714,0010,경부선
498,0010CZS100,S,383862.643370,367947.760684,0010,경부선
499,0010CZS100,S,382882.865546,367960.229824,0010,경부선
500,0010CZS100,S,381890.500783,368439.918868,0010,경부선
501,0010CZS100,S,381381.379233,369703.041427,0010,경부선
502,0010CZS100,S,381076.609946,370863.794615,0010,경부선
503,0010CZS105,S,380222.400522,371690.423880,0010,경부선
504,0010CZS105,S,379323.970843,372330.169654,0010,경부선
505,0010CZS105,S,378033.528308,372142.808100,0010,경부선
506,0010CZS105,S,376959.710129,371406.224721,0010,경부선
507,0010CZS110,S,375806.758828,371171.921119,0010,경부선
508,0010CZS110,S,375090.811578,370814.479545,0010,경부선
509,0010CZS110,S,374708.418500,370006.956386,0010,경부선
510,0010CZS110,S,374142.686574,369306.383710,0010,경부선
511,0010CZS110,S,373289.984532,368897.966978,0010,경부선
512,0010CZS110,S,372392.895781,368973.668304,0010,경부선
513,0010CZS110,S,371621.948841,368799.208217,0010,경부선
514,0010CZS110,S,370727.042022,368159.992416,0010,경부선
515,0010CZS110,S,369903.446524,367592.357393,0010,경부선
516,0010CZS110,S,368900.836111,367147.198754,0010,경부선
517,0010CZS110,S,367944.693460,366853.150639,0010,경부선
518,0010CZS110,S,366988.550409,366559.103933,0010,경부선
519,0010CZS110,S,366032.406859,366265.058639,0010,경부선
520,0010CZS110,S,365068.751321,365997.292583,0010,경부선
521,0010CZS110,S,364077.519270,365990.745813,0010,경부선
522,0010CZS110,S,363084.840681,365968.961813,0010,경부선
523,0010CZS110,S,361842.174736,365877.522435,0010,경부선
524,0010CZS120,S,360857.766102,366003.560353,0010,경부선
525,0010CZS120,S,359719.116335,366080.980837,0010,경부선
526,0010CZS120,S,358992.933903,365554.242487,0010,경부선
527,0010CZS120,S,358178.617316,365165.364324,0010,경부선
528,0010CZS120,S,357342.797532,365256.573893,0010,경부선
529,0010CZS120,S,356310.803171,365562.212553,0010,경부선
530,0010CZS120,S,355312.916811,365659.820758,0010,경부선
531,0010CZS120,S,354319.644366,365786.182182,0010,경부선
532,0010CZS120,S,353168.927927,366582.891821,0010,경부선
533,0010CZS130,S,352525.425857,367057.823242,0010,경부선
534,0010CZS130,S,351802.198890,367591.592528,0010,경부선
535,0010CZS130,S,351192.277797,368364.804976,0010,경부선
536,0010CZS130,S,350695.239459,369230.796817,0010,경부선
537,0010CZS140,S,349937.656925,369677.586332,0010,경부선
538,0010CZS140,S,349082.290227,369953.837442,0010,경부선
539,0010CZS140,S,348094.926151,370060.180295,0010,경부선
540,0010CZS140,S,347096.363263,370079.208178,0010,경부선
541,0010CZS140,S,346011.618025,369947.266147,0010,경부선
542,0010CZS140,S,345233.966562,369763.822303,0010,경부선
543,0010CZS140,S,344261.900259,369534.527382,0010,경부선
544,0010CZS140,S,343395.525209,369295.449540,0010,경부선
545,0010CZS150,S,342139.894776,368965.070639,0010,경부선
546,0010CZS150,S,341000.489474,368597.646549,0010,경부선
547,0010CZS150,S,340376.694307,368137.039546,0010,경부선
548,0010CZS150,S,339546.708060,367655.609240,0010,경부선
549,0010CZS150,S,338490.666984,367355.629039,0010,경부선
550,0010CZS160,S,337323.524045,367291.647186,0010,경부선
551,0010CZS160,S,336239.173252,367443.857319,0010,경부선
552,0010CZS160,S,335060.726940,367718.606728,0010,경부선
553,0010CZS160,S,334738.686906,368556.752540,0010,경부선
554,0010CZS160,S,334365.935150,369482.960110,0010,경부선
555,0010CZS160,S,334007.311155,370307.190396,0010,경부선
556,0010CZS160,S,333637.628815,371125.917628,0010,경부선
557,0010CZS160,S,332712.941545,371688.328717,0010,경부선
558,0010CZS160,S,332017.163837,372226.679533,0010,경부선
559,0010CZS160,S,331498.229947,373078.838941,0010,경부선
560,0010CZS160,S,331309.975113,373956.435217,0010,경부선
561,0010CZS170,S,331123.029104,374937.382493,0010,경부선
562,0010CZS170,S,329500.582577,376201.730037,0010,경부선
563,0010CZS170,S,330176.300266,375775.392661,0010,경부선
564,0010CZS180,S,328830.115068,377267.254787,0010,경부선
565,0010CZS180,S,328739.502913,378061.071690,0010,경부선
566,0010CZS180,S,328637.402801,379154.113613,0010,경부선
567,0010CZS180,S,328809.822026,380137.250310,0010,경부선
568,0010CZS180,S,328899.912229,381312.703120,0010,경부선
569,0010CZS180,S,328076.590251,381794.515542,0010,경부선
570,0010CZS180,S,327429.819106,382228.231900,0010,경부선
571,0010CZS180,S,327210.057805,383295.134032,0010,경부선
572,0010CZS180,S,326941.641220,384360.387977,0010,경부선
573,0010CZS180,S,326583.804648,385179.052355,0010,경부선
574,0010CZS180,S,326149.613334,386078.430904,0010,경부선
575,0010CZS180,S,325473.033878,386717.645707,0010,경부선
576,0010CZS180,S,324674.187201,386703.932397,0010,경부선
577,0010CZS180,S,324076.586110,386690.682535,0010,경부선
578,0010CZS190,S,322794.611260,386763.221320,0010,경부선
579,0010CZS190,S,322505.942039,387554.872848,0010,경부선
580,0010CZS190,S,322559.488849,388452.145944,0010,경부선
581,0010CZS190,S,322618.981108,389449.116320,0010,경부선
582,0010CZS190,S,322621.722653,390641.300579,0010,경부선
583,0010CZS200,S,322421.642380,391414.838514,0010,경부선
584,0010CZS200,S,322178.752199,392279.208195,0010,경부선
585,0010CZS200,S,321298.951075,392897.021395,0010,경부선
586,0010CZS200,S,320537.939739,393372.292186,0010,경부선
587,0010CZS200,S,319543.632176,393795.477932,0010,경부선
588,0010CZS200,S,318758.388795,393942.889653,0010,경부선
589,0010CZS200,S,317848.107838,394322.685927,0010,경부선
590,0010CZS200,S,316981.149730,394813.890111,0010,경부선
591,0010CZS200,S,316156.673817,395171.948304,0010,경부선
592,0010CZS200,S,315294.404737,395673.259600,0010,경부선
593,0010CZS200,S,314532.245652,396149.694562,0010,경부선
594,0010CZS210,S,309953.975458,396414.076646,0010,경부선
595,0010CZS210,S,308958.115893,396322.591916,0010,경부선
596,0010CZS210,S,308061.999692,396238.702050,0010,경부선
597,0010CZS210,S,307293.422037,395822.388618,0010,경부선
598,0010CZS210,S,306809.636059,394948.017026,0010,경부선
599,0010CZS210,S,306248.500934,394130.767138,0010,경부선
600,0010CZS210,S,305889.896637,393782.300069,0010,경부선
601,0010CZS210,S,305889.896637,393782.300069,0010,경부선
602,0010CZS215,S,305818.175597,393712.606755,0010,경부선
603,0010CZS215,S,304822.330838,393102.098622,0010,경부선
604,0010CZS215,S,304031.122874,393199.870148,0010,경부선
605,0010CZS215,S,302222.573278,392443.704857,0010,경부선
606,0010CZS215,S,301462.591151,392690.565367,0010,경부선
607,0010CZS215,S,300682.746437,393138.789698,0010,경부선
608,0010CZS215,S,299631.493991,393401.092563,0010,경부선
609,0010CZS215,S,298732.334263,393434.270802,0010,경부선
610,0010CZS220,S,297535.679200,393523.712749,0010,경부선
611,0010CZS220,S,296560.173767,393732.334379,0010,경부선
612,0010CZS220,S,295691.541438,393968.333645,0010,경부선
613,0010CZS220,S,294726.394103,394230.554011,0010,경부선
614,0010CZS220,S,293796.868131,394575.907123,0010,경부선
615,0010CZS220,S,293024.187189,395209.993802,0010,경부선
616,0010CZS220,S,292323.200891,395920.340734,0010,경부선
617,0010CZS220,S,291651.925921,396661.619536,0010,경부선
618,0010CZS220,S,291369.528347,397500.702598,0010,경부선
619,0010CZS220,S,291229.642993,398288.266850,0010,경부선
620,0010CZS220,S,290675.618057,399101.015839,0010,경부선
621,0010CZS220,S,290232.160066,399754.216501,0010,경부선
622,0010CZS230,S,290064.463922,400941.471327,0010,경부선
623,0010CZS230,S,289645.016895,401794.740472,0010,경부선
624,0010CZS230,S,288659.695289,401900.070299,0010,경부선
625,0010CZS230,S,287772.011425,402039.472869,0010,경부선
626,0010CZS230,S,286795.215038,401996.583199,0010,경부선
627,0010CZS230,S,286025.085098,401798.824821,0010,경부선
628,0010CZS230,S,284934.562269,401880.312958,0010,경부선
629,0010CZS230,S,283937.244658,402320.280570,0010,경부선
630,0010CZS230,S,283300.063886,402802.074932,0010,경부선
631,0010CZS230,S,282190.672468,403119.067860,0010,경부선
632,0010CZS240,S,281035.316307,402872.175521,0010,경부선
633,0010CZS240,S,280055.641050,402478.225335,0010,경부선
634,0010CZS240,S,279119.237436,402827.548222,0010,경부선
635,0010CZS240,S,278604.677010,403416.835136,0010,경부선
636,0010CZS240,S,278016.408195,404073.669438,0010,경부선
637,0010CZS240,S,277265.332615,404340.644296,0010,경부선
638,0010CZS240,S,276789.467063,405175.656409,0010,경부선
639,0010CZS240,S,276721.886202,406273.563264,0010,경부선
640,0010CZS240,S,276282.456175,407130.090793,0010,경부선
641,0010CZS240,S,275536.969727,407634.221271,0010,경부선
642,0010CZS250,S,274724.343838,408370.912456,0010,경부선
643,0010CZS250,S,273889.045669,408687.215240,0010,경부선
644,0010CZS250,S,272762.747911,409073.813012,0010,경부선
645,0010CZS250,S,271669.452268,409560.645541,0010,경부선
646,0010CZS250,S,270529.605287,409339.734895,0010,경부선
647,0010CZS250,S,269386.741802,408369.754028,0010,경부선
648,0010CZS250,S,268359.304338,408012.968340,0010,경부선
649,0010CZS250,S,267097.736396,408286.443669,0010,경부선
650,0010CZS250,S,266313.264093,408506.266548,0010,경부선
651,0010CZS250,S,264818.368526,408778.325664,0010,경부선
652,0010CZS250,S,264818.368526,408778.325664,0010,경부선
653,0010CZS250,S,264228.722881,408830.674420,0010,경부선
654,0010CZS250,S,263518.088786,408898.822967,0010,경부선
655,0010CZS250,S,262640.748354,409160.000208,0010,경부선
656,0010CZS250,S,261972.057542,409409.213417,0010,경부선
657,0010CZS250,S,260963.468341,409368.619209,0010,경부선
658,0010CZS260,S,259953.832156,409245.254445,0010,경부선
659,0010CZS260,S,258953.202728,409432.799657,0010,경부선
660,0010CZS260,S,257762.616098,409949.359388,0010,경부선
661,0010CZS260,S,257192.694543,410530.871738,0010,경부선
662,0010CZS260,S,256431.508573,410755.452373,0010,경부선
663,0010CZS260,S,254645.109625,410802.168708,0010,경부선
664,0010CZS260,S,252349.447276,412004.854595,0010,경부선
665,0010CZS260,S,251415.236753,412557.938713,0010,경부선
666,0010CZS270,S,249810.983218,413571.805809,0010,경부선
667,0010CZS270,S,249041.487482,414210.448121,0010,경부선
668,0010CZS270,S,248258.119718,414831.872429,0010,경부선
669,0010CZS270,S,247942.396198,415077.463814,0010,경부선
670,0010CZS270,S,246413.255897,416866.593975,0010,경부선
671,0010CZS270,S,246973.643892,416178.205947,0010,경부선
672,0010CZS270,S,245549.182531,417097.363967,0010,경부선
673,0010CZS270,S,244661.959616,417086.135254,0010,경부선
674,0010CZS270,S,243916.255785,416580.212044,0010,경부선
675,0010CZS280,S,242255.054721,416639.786663,0010,경부선
676,0010CZS280,S,241857.315711,416941.288082,0010,경부선
677,0010CZS280,S,241119.162211,417620.898887,0010,경부선
678,0010CZS280,S,240460.262331,418502.096739,0010,경부선
679,0010CZS290,S,239553.330844,419223.762704,0010,경부선
680,0010CZS290,S,238673.008800,419624.434393,0010,경부선
681,0010CZS290,S,238287.886894,420536.347185,0010,경부선
682,0010CZS300,S,237713.323543,423351.886325,0010,경부선
683,0010CZS300,S,237625.979746,423063.826157,0010,경부선
684,0010CZS290,S,238022.608943,421289.812135,0010,경부선
685,0010CZS290,S,237562.185009,422179.087589,0010,경부선
686,0010CZS300,S,237625.979746,423063.826157,0010,경부선
687,0010CZS300,S,237875.947699,424325.681414,0010,경부선
688,0010CZS300,S,237646.397452,426986.227026,0010,경부선
689,0010CZS300,S,237646.397452,426986.227026,0010,경부선
690,0010CZS300,S,237422.002977,425805.605230,0010,경부선
691,0010CZS300,S,237632.839579,426786.091207,0010,경부선
692,0010CZS310,S,237501.822042,427976.826259,0010,경부선
693,0010CZS310,S,237346.565181,428764.364733,0010,경부선
694,0010CZS310,S,237643.841351,429943.274557,0010,경부선
695,0010CZS310,S,238354.441786,430494.386248,0010,경부선
696,0010CZS310,S,238598.433835,431460.752419,0010,경부선
697,0010CZS310,S,238521.731632,432762.771400,0010,경부선
698,0010CZS310,S,238477.661932,433463.740395,0010,경부선
699,0010CZS310,S,238434.158825,434164.747793,0010,경부선
700,0010CZS310,S,238449.147214,435164.488308,0010,경부선
701,0010CZS310,S,238526.704224,437273.040992,0010,경부선
702,0010CZS310,S,238526.704224,437273.040992,0010,경부선
703,0010CZS310,S,238705.173607,436018.476229,0010,경부선
704,0010CZS310,S,238526.704224,437273.040992,0010,경부선
705,0010CZS320,S,238646.920124,438370.131551,0010,경부선
706,0010CZS320,S,238539.367623,440844.364481,0010,경부선
707,0010CZS320,S,238539.367623,440844.364481,0010,경부선
708,0010CZS320,S,238685.900449,439564.668834,0010,경부선
709,0010CZS330,S,238170.133479,442915.722489,0010,경부선
710,0010CZS330,S,238172.841397,443116.380608,0010,경부선
711,0010CZS340,S,237561.408161,444514.596235,0010,경부선
712,0010CZS340,S,236495.192844,445405.395583,0010,경부선
713,0010CZS350,S,234255.904605,447695.605725,0010,경부선
714,0010CZS350,S,234255.904605,447695.605725,0010,경부선
715,0010CZS340,S,235844.333740,445875.197073,0010,경부선
716,0010CZS340,S,234645.889141,446781.666710,0010,경부선
717,0010CZS350,S,234082.871491,448269.355689,0010,경부선
718,0010CZS350,S,233788.014342,449223.813897,0010,경부선
719,0010CZS350,S,233389.528092,450459.647537,0010,경부선
720,0010CZS355,S,233161.242243,451225.364530,0010,경부선
721,0010CZS355,S,233478.004021,452959.110443,0010,경부선
722,0010CZS355,S,232604.742841,454126.420532,0010,경부선
723,0010CZS355,S,231654.803085,455144.163174,0010,경부선
724,0010CZS355,S,231018.274197,456370.477439,0010,경부선
725,0010CZS355,S,230864.133874,457613.630982,0010,경부선
726,0010CZS357,S,229537.874451,458055.900320,0010,경부선
727,0010CZS357,S,227559.110084,458699.906995,0010,경부선
728,0010CZS357,S,226576.716232,459192.137105,0010,경부선
729,0010CZS357,S,225367.264763,459543.277266,0010,경부선
730,0010CZS357,S,223701.116563,459219.244684,0010,경부선
731,0010CZS357,S,222571.236298,459814.937427,0010,경부선
732,0010CZS350,S,219460.777155,462352.671903,0010,경부선
733,0010CZS350,S,219460.777155,462352.671903,0010,경부선
734,0010CZS357,S,220629.042927,460744.014135,0010,경부선
735,0010CZS357,S,219598.159414,461369.581112,0010,경부선
736,0010CZS357,S,219460.777155,462352.671903,0010,경부선
737,0010CZS360,S,216984.806149,463169.819127,0010,경부선
738,0010CZS360,S,217882.581220,463121.684698,0010,경부선
739,0010CZS360,S,216984.806149,463169.819127,0010,경부선
740,0010CZS370,S,215904.924047,463891.114512,0010,경부선
741,0010CZS360,S,216317.795020,463343.342759,0010,경부선
742,0010CZS370,S,215904.924047,463891.114512,0010,경부선
743,0010CZS370,S,215552.485152,465035.688382,0010,경부선
744,0010CZS370,S,215205.786683,465864.254076,0010,경부선
745,0010CZS370,S,214870.052414,466802.150421,0010,경부선
746,0010CZS380,S,215148.417721,469912.104715,0010,경부선
747,0010CZS380,S,215148.417721,469912.104715,0010,경부선
748,0010CZS370,S,214741.063362,467584.655165,0010,경부선
749,0010CZS370,S,214828.995352,468980.453641,0010,경부선
750,0010CZS380,S,215544.590168,470605.305478,0010,경부선
