2017-07-15 09:54:00,14,2017-07-15 09:45:02,2017-07-15 18:00:00,0,공사 ,양정로 알천남로앞교차로 알천남로_5 1차로 정체없음 하수관 -,129.2205107,35.845451
2017-07-15 09:54:30,18,2017-07-15 09:46:02,2017-07-15 18:00:00,0,공사 ,일주서로 일호유리 하귀입구 1차로 주의운전 도로공사 -,126.411474621454,33.485018363397
2017-07-15 09:55:00,22,2017-07-15 09:44:02,2017-07-15 18:00:00,0,공사 ,서부로 고색사거리 산업단지사거리 2차로 2차선 보차도공사 서행 및 안전운행 도로공사 -,126.9767943,37.2489086
2017-07-15 09:57:00,66,2017-07-15 09:54:02,2017-07-15 10:24:00,1,사고 ,성산로 금산 성산IC삼거리 1차로 타이어 파스차 갓길 주차, 후방 100m뒤 교통관리, 감속 운행 및 추돌 주의  차량고장 -,128.3658916,35.7510824
2017-07-15 09:57:30,69,2017-07-15 09:54:02,2017-07-15 18:00:00,0,공사 ,길주로 백마장사거리 산곡사거리 1차로 주의운전 도로공사 -,126.708299543416,37.5082806420014
2017-07-15 09:58:00,74,2017-07-15 09:54:02,2017-07-15 18:00:00,0,공사 ,경인로 한밭자동차앞 심곡고가사거리 1차로 주의운전 도로공사 -,126.7760035,37.48360772
2017-07-15 09:58:30,79,2017-07-15 09:53:02,2017-07-15 18:00:00,0,공사 ,장충단로 광희사거리_퇴계로_진출 광희사거리_홍인문로_진 1차로 주의운전  -,127.00755247,37.56480251
2017-07-15 09:59:00,82,2017-07-15 09:53:02,2017-07-15 10:23:00,1,사고 ,진산대로 모산사거리 수산대교남단 1차로 갓길 안전조치 차량고장 -,128.710963065245,35.3596740204601
2017-07-15 09:59:30,86,2017-07-15 09:53:02,2017-07-15 18:00:00,0,공사 ,옥포로 대신정공(주)입구 김흥은혜교회입구 1차로 주의운전  -,128.4897557,35.7476715
2017-07-15 10:00:00,89,2017-07-15 09:52:02,2017-07-15 18:00:00,0,공사 ,상도로 강남상가아파트 숭실대입구역 1차로 주의운전  -,126.95374093,37.49633189
2017-07-15 10:00:31,93,2017-07-15 09:52:02,2017-07-15 18:00:00,0,공사 ,경명대로 작전역사 경인교대역사 1차로 주의운전 도로공사 -,126.72613251517,37.5434807732867
2017-07-15 10:01:00,101,2017-07-15 09:52:02,2017-07-15 10:21:00,1,사고 ,대남대로 백운교차로 건강협회방면  운진각사거리 2차로 주의운전 교통사고 -,126.8912027,35.1447957
2017-07-15 10:01:30,129,2017-07-15 09:51:02,2017-07-15 18:00:00,0,공사 ,태전로13길 한일아？드 두성타운 1차로 주의운전  -,128.541621903784,35.9210768208301
2017-07-15 10:02:00,134,2017-07-15 09:58:02,2017-07-15 10:28:00,1,사고 ,두류공원로 두류공원네거리 도촌삼거리2 1차로 주의운전 교통사고 -,128.5698621,35.8437653
2017-07-15 10:02:30,136,2017-07-15 09:57:02,2017-07-15 10:27:00,2,통제 ,월성산길 오성버스정류소앞 고성사거리 1차로 통제  -,126.9237236,35.294773
2017-07-15 10:03:00,142,2017-07-15 09:57:02,2017-07-15 18:00:00,0,공사 ,효자로 북삼 효가사거리 1차로 보도 교체 작업으로 3차로 부분 통제 중   -,129.10749804,37.49226451
2017-07-15 10:03:30,147,2017-07-15 09:57:02,2017-07-15 18:00:00,0,공사 ,경산로 이마트 옥산동 2차로 주의운전 도로공사 -,128.7222025,35.8300284
2017-07-15 10:04:00,151,2017-07-15 09:57:02,2017-07-15 18:00:00,0,공사 ,하귀26길 해안카센터앞 귀일주유소 1차로 주의운전 도로공사 -,126.394554874055,33.4793308890851
2017-07-15 10:04:30,154,2017-07-15 09:56:02,2017-07-15 18:00:00,0,공사 ,까치고개로229번길 토성동역사거리 아동청소년회관 1차로 토성역 사거리 전선보수 공사로 인하여 보행자 도로 통행 중 후방통행주의   -,129.019604843672,35.1000235716959
2017-07-15 10:05:00,156,2017-07-15 09:55:02,2017-07-15 18:00:00,0,공사 ,덕영대로 신동삼거리 망포역삼거리 2차로 주의운전 시설물 -,127.051507366341,37.2453187988607
2017-07-15 10:07:00,195,2017-07-15 10:03:02,2017-07-15 18:00:00,0,공사 ,동서대로1440번길 이웅고시학원 대동2교동단 1차로 주의운전 도로공사 -,127.41529455,36.33600087
2017-07-15 10:07:30,199,2017-07-15 10:02:02,2017-07-15 18:00:00,0,공사 ,여의동로3길 대한지적공사앞 알라딘세차장 1차로 주의운전 도로공사 -,126.9270557,37.5187333
2017-07-15 10:08:00,208,2017-07-15 10:00:02,2017-07-15 18:00:00,0,공사 ,동해대로 양양삼거리 송암리BS앞횡단보도 진행방향 전체차로 주의운전  -,128.627441506724,38.0795479965651
2017-07-15 10:08:30,213,2017-07-15 10:00:02,2017-07-15 18:00:00,0,공사 ,구덕로 충무초등학교입구 충무교차로 1차로 구덕로 109 앞 건물공사관련으로 공사 진행중 후방통행주의   -,129.024121082826,35.0963479098593
2017-07-15 10:09:01,217,2017-07-15 10:00:02,2017-07-15 13:00:00,0,공사 ,서석로 장동로타리  한미4거리 2차로 맨홀공사   -,126.9213229,35.1497565
